class,pc1,pc2
Not,-10.13037997,4.930305016
Germinated,-13.39358439,7.323372167
Not,-14.9534298,9.200751556
Not,-14.71548202,8.657173762
Germinated,-14.96226593,10.09497595
Not,-16.50351274,10.74142216
Not,-12.3228919,5.833011835
Not,-10.52215101,3.257463311
Germinated,-12.72244715,3.690527759
Germinated,-11.26449322,6.476688897
Not,-13.88264051,5.276780651
Germinated,-14.14128408,5.56896128
Not,-13.62437024,9.281300674
Germinated,-11.36518657,3.766576156
Not,-12.99713843,5.581908407
Not,-11.7324538,6.438515723
Germinated,-11.55411379,6.499985289
Germinated,-8.575525119,4.762791036
Germinated,-15.8080643,7.330568557
Not,-12.33069656,4.025154979
Not,-11.53355896,3.668638993
Not,-11.84261596,5.896963473
Not,-11.09140253,4.245425804
Germinated,-12.20575573,4.15593792
Not,-10.29704328,5.271925969
Not,-11.9840669,7.580469038
Not,-11.29873286,2.402570757
Not,-9.465302622,2.280944069
Not,-10.97855737,5.013813847
Not,-11.68844774,6.702406758
Germinated,-11.39776487,6.96438307
Not,-9.104695568,1.642187559
Not,-9.445057915,3.216280405
Not,-10.03761687,4.615179137
Not,-12.40132329,6.051469028
Germinated,-18.52552882,5.177595409
Germinated,-23.71435187,4.526408586
Not,-12.67590358,6.67842824
Germinated,-13.82749413,8.144591188
Not,-10.95062465,-1.364877939
Germinated,-15.87569586,7.939150722
Germinated,-21.69447583,6.645622554
Not,-12.46026205,6.053312871
Germinated,-22.43083827,3.524056217
Not,-13.80309996,4.067281892
Not,-12.52501326,3.042385251
Germinated,-17.30739997,8.336724811
Germinated,-18.04193012,4.940248846
Germinated,-18.39939499,2.486947954
Not,-10.94541109,2.62527417
Not,-10.95820368,2.851446501
Germinated,-23.72122314,4.254610034
Germinated,-17.19251195,7.125376447
Germinated,-14.34847172,1.34029784
Germinated,-16.43015959,9.834047772
Germinated,-13.68064311,6.781693275
Not,-13.26778839,5.085302579
Germinated,-14.77114365,7.068413777
Not,-11.87900916,0.014609841
Not,-19.21919513,3.45954004
Germinated,-17.70004095,9.233033281
Germinated,-14.09520707,6.383075453
Germinated,-13.03904663,5.261021314
Not,-11.12579948,4.707507679
Not,-9.773087516,2.247561885
Germinated,-12.87506777,4.855427102
Germinated,-15.4776771,7.022647283
Germinated,-15.76946532,6.896731261
Germinated,-14.25023937,5.797220486
Germinated,-15.32167474,6.820244247
Not,-11.21655752,2.707432521
Not,-9.993052987,2.084879533
Germinated,-11.7732967,2.444331129
Germinated,-13.60883211,7.407986596
Germinated,-16.66540825,7.026741912
Germinated,-13.91006514,3.424636832
Germinated,-16.47207927,9.631301081
Germinated,-11.94448019,1.753434754
Not,-12.47236352,3.839210908
Not,-11.43879748,4.168667317
Germinated,-12.25694494,6.0787974
Germinated,-9.162161862,4.700633574
Germinated,-15.35983006,4.896000853
Not,-15.52438218,2.917456072
Not,-16.23171883,3.353852285
Germinated,-12.51512846,5.072879376
Not,-10.78122278,3.037643847
Germinated,-12.98608427,4.380882279
Not,-10.0501376,3.387732248
Germinated,-11.69939053,5.847700735
Not,-12.18721134,1.33732755
Not,-14.01120873,-0.546234125
Not,-14.19283209,3.289678606
Not,-13.00232147,6.376167428
Germinated,-12.05179619,6.853135131
Not,-8.952307789,-1.133091383
Not,-9.61596619,0.212765737
Not,-11.06372101,4.530893001
Not,-11.83731061,5.010640243
Germinated,-21.38054217,3.776783049
Germinated,-30.04874884,3.791511209
Not,-14.68090406,6.059870643
Germinated,-17.12613609,7.632337776
Not,-11.35062518,-3.264923599
Germinated,-18.71505488,5.288675315
Germinated,-23.23117134,5.20414181
Not,-13.87350285,5.636955249
Germinated,-33.19294932,-0.102254226
Not,-15.68987799,3.32500517
Not,-13.29579232,1.795083362
Germinated,-21.08907976,5.574188137
Germinated,-24.84306991,3.225817373
Germinated,-21.13374955,0.968712237
Not,-10.63781234,-0.380499213
Not,-11.81080286,1.923890116
Germinated,-33.53657981,-1.272411778
Germinated,-19.3841223,5.132694363
Germinated,-16.89808738,-2.039624689
Germinated,-18.05980341,7.932863442
Germinated,-15.63759782,7.056292634
Not,-14.82237902,5.687029849
Germinated,-20.6088376,4.639833645
Not,-13.25616784,-2.816602631
Not,-19.2393042,2.781833284
Germinated,-19.23929696,8.125050576
Germinated,-14.84084893,5.351280667
Germinated,-14.54933736,2.275995245
Not,-12.0599038,4.225210455
Not,-10.59626258,1.377688894
Germinated,-15.74259422,2.563916711
Germinated,-16.59463528,5.881665122
Germinated,-20.60351637,4.651268808
Germinated,-15.41831968,3.897433694
Germinated,-17.65021109,7.848577899
Not,-11.84213694,1.479662482
Not,-10.88924672,0.679438908
Germinated,-12.48880444,0.857518513
Germinated,-16.60138707,4.148839994
Germinated,-17.25994699,4.82945284
Germinated,-18.46549693,-0.806274785
Germinated,-18.56186758,9.4249855
Germinated,-11.57227703,-2.400586731
Not,-12.44284486,3.119686848
Not,-11.3156381,2.830813837
Germinated,-14.53111546,4.674628519
Germinated,-9.808744149,3.111389096
Germinated,-15.42919854,2.631524332
Not,-17.64066209,-0.760109176
Not,-15.84187685,2.495807233
Germinated,-13.12364482,4.167768628
Not,-11.05688558,1.360753404
Germinated,-13.44397276,3.449118324
Not,-11.50286642,4.488951407
Germinated,-12.26725465,3.793328847
Not,-11.83206865,-0.221391459
Not,-14.60076549,-2.02777064
Not,-13.27278252,0.770858287
Not,-13.01147487,5.324537978
Germinated,-11.90512953,4.622778123
Not,-9.789653769,-3.710386753
Not,-10.32422625,-4.305086931
Not,-11.04781055,2.745397437
Not,-11.28206745,2.899694664
Germinated,-23.21508017,5.441387905
Germinated,-40.00435526,6.645157257
Not,-18.81708638,6.833775015
Germinated,-23.01512876,9.594107475
Not,-18.68698504,-6.279432133
Germinated,-25.92076056,9.019166078
Germinated,-31.90918587,9.745661263
Not,-18.13020748,7.083340807
Germinated,-40.74232566,-0.050970456
Not,-18.71217047,4.18956112
Not,-18.33004304,3.41794939
Germinated,-32.76654087,5.380083152
Germinated,-31.57972833,4.080770676
Germinated,-32.54856438,6.123716354
Not,-16.5993451,-1.952750217
Not,-15.48353398,1.453149503
Germinated,-47.5110396,1.532234914
Germinated,-26.03142775,7.184992646
Germinated,-22.49245876,-1.909967786
Germinated,-25.16394278,8.211082599
Germinated,-20.50889147,10.80741618
Not,-18.87434175,8.981062906
Germinated,-27.81037235,6.956800176
Not,-19.98326215,-6.456767746
Not,-21.73297007,6.117926331
Germinated,-24.91934469,9.511936091
Germinated,-19.20956552,8.405812132
Germinated,-18.42078913,1.52536492
Not,-16.40907659,6.182702877
Not,-14.21664838,2.496716168
Germinated,-20.98833247,4.770343464
Germinated,-20.16976148,8.853789251
Germinated,-24.80181509,6.444983203
Germinated,-18.23993514,5.129949459
Germinated,-21.74537672,10.3308187
Not,-14.41021237,3.21959512
Not,-13.15671459,-0.562746369
Germinated,-18.27239722,3.424646216
Germinated,-20.51814841,2.070871031
Germinated,-20.42814789,7.455188069
Germinated,-19.48075373,2.390314358
Germinated,-23.13462132,11.15847416
Germinated,-15.35050552,-3.803841892
Not,-15.02890817,5.288222173
Not,-14.02442946,4.04515902
Germinated,-18.99099961,7.866131222
Germinated,-12.76842157,4.914673337
Germinated,-21.90799686,6.330774827
Not,-18.53281793,1.925577821
Not,-17.54267095,6.333771097
Germinated,-15.84336453,5.190905737
Not,-13.68252122,3.500371133
Germinated,-16.1927525,5.072399073
Not,-14.21984441,5.667464262
Germinated,-16.21345869,7.215561103
Not,-13.73830356,1.711557954
Not,-14.61295151,-0.496856611
Not,-13.02347529,-1.303897058
Not,-15.1372898,7.686708851
Germinated,-14.91429063,6.226567042
Not,-13.63181599,-4.305182759
Not,-13.9727198,-4.114646364
Not,-15.27640921,6.759315232
Not,-14.34765058,6.379752662
Not,-11.49764959,1.871842347
Not,-12.71763548,6.271381837
Not,-11.61565067,4.395267574
Not,-11.3606431,6.562298007
Not,-10.80511653,5.626797543
Not,-10.2958339,0.645871463
Not,-12.70994912,5.241370535
Not,-10.58093034,2.865900896
Not,-13.79035518,5.553186831
Not,-12.69552075,4.767128675
Not,-12.35423759,7.694435836
Not,-10.87269775,6.560150877
Germinated,-12.4744455,5.047887807
Not,-10.79574127,4.875600081
Germinated,-11.54726253,7.214919861
Not,-12.20073125,5.995570864
Not,-16.39284095,7.699604736
Not,-13.86638526,3.988665455
Not,-11.71828943,4.544523414
Not,-12.87651627,7.926996402
Germinated,-11.37008393,6.973777959
Not,-10.55849345,3.854321098
Not,-11.33423726,4.775991171
Not,-11.42072242,4.119367471
Not,-16.34331642,4.307499792
Not,-13.82673306,5.113239676
Not,-13.63822819,6.715927644
Germinated,-15.13213948,11.11980897
Germinated,-12.24566908,6.34378659
Not,-11.27962029,4.590433112
Not,-10.72808825,2.929687833
Not,-12.42087861,7.419622222
Not,-16.25378753,5.684282662
Not,-14.22622071,4.550381014
Not,-12.97074749,7.835622023
Not,-13.83761998,6.55470449
Not,-12.9118711,7.690237799
Not,-12.87424603,7.21010496
Not,-12.60969145,1.259872329
Not,-13.95118378,8.191001369
Not,-17.20559581,8.381203391
Not,-15.71662813,8.003194872
Not,-12.75599518,8.788402256
Not,-11.19020952,4.566800922
Germinated,-13.57365788,7.443273174
Not,-12.44780095,8.068732176
Not,-12.77072025,7.560301558
Not,-13.80221895,7.105394754
Not,-16.09844768,7.782273221
Not,-13.73402185,6.664369237
Not,-15.09632175,10.97654712
Not,-10.80858457,4.079545173
Not,-14.41917727,11.75613412
Not,-13.10455358,10.41609906
Not,-12.19695448,5.378932561
Not,-14.06472444,4.245941084
Not,-14.91957618,7.832017819
Not,-12.1605093,6.863391268
Not,-11.04396007,2.258313841
Not,-13.51037472,8.852202432
Not,-13.59239832,10.64349058
Not,-10.35647933,4.768764396
Not,-13.96737881,9.58297364
Not,-12.89617353,6.170558953
Not,-15.39611621,3.29050275
Not,-17.02096108,10.45927345
Not,-14.85916636,7.203832178
Not,-14.45722159,11.38588258
Not,-13.23499876,9.373010864
Not,-11.97690505,5.499943482
Not,-14.42867829,9.005748003
Not,-14.04983126,6.126746118
Not,-18.64980361,8.733111007
Not,-15.63052949,7.672957314
Not,-14.91657527,11.25223142
Not,-13.18336208,10.43420162
Germinated,-17.00547904,11.24781376
Germinated,-12.72797042,8.085290187
Germinated,-15.39869227,11.4763559
Not,-15.95511456,9.96269672
Not,-20.6013989,9.638223104
Not,-17.26481191,7.942698069
Germinated,-14.45697414,7.78357795
Not,-15.25891968,12.00175397
Germinated,-14.38680132,10.39500728
Not,-12.01850646,5.857942312
Not,-13.26433925,7.945416163
Not,-13.21516218,6.959667653
Not,-18.70304937,7.779360874
Not,-16.19823201,8.018380622
Not,-16.167003,10.32651091
Germinated,-17.76683906,14.80213919
Germinated,-14.79924575,9.45886656
Not,-11.83544276,6.853029793
Not,-11.22941086,4.442969818
Not,-13.13618882,9.244102097
Not,-19.83119057,9.108038061
Not,-16.1577646,6.511444086
Germinated,-15.53581501,11.4939979
Not,-15.18789705,9.652039221
Not,-13.82130907,8.929551082
Germinated,-14.59556153,9.960572537
Not,-12.22565597,2.501554675
Not,-15.14493177,10.54263686
Not,-20.80727993,10.80845017
Germinated,-16.56586181,8.986034231
Not,-13.79186588,10.68884682
Not,-11.29025813,5.254179901
Germinated,-14.67676428,9.560779746
Not,-13.57643528,10.28874877
Not,-12.76669462,7.893157607
Not,-13.17554797,7.827598554
Not,-18.24570372,10.47873913
Not,-13.83928509,8.209794113
Germinated,-16.04459257,12.78013843
Not,-10.8013609,4.366139187
Not,-14.90677652,12.37352974
Germinated,-12.8183662,10.17298662
Not,-12.10211523,7.37870718
Not,-11.13402765,4.090573014
Not,-15.88223755,9.91673913
Not,-14.37801751,9.344176828
Not,-10.92745996,2.650856771
Germinated,-14.25586898,10.35845217
Germinated,-14.05838735,10.6096456
Not,-9.717116458,4.285238951
Not,-13.00007115,8.747221704
Not,-11.14994911,5.493175754
Not,-14.35437594,4.19298973
Germinated,-16.25422018,10.60553929
Not,-13.90649641,7.710194361
Not,-13.91272141,11.46655199
Not,-13.18969993,8.525914792
Not,-11.03792461,5.346066882
Germinated,-14.59143004,5.872725551
Not,-14.81127153,7.130838822
Not,-16.729071,8.979147964
Not,-14.48566379,7.704920583
Not,-13.98155775,10.46791453
Not,-13.07798381,10.29637809
Germinated,-20.0118988,9.000708388
Germinated,-13.30560869,9.01009536
Germinated,-17.09940364,10.6654809
Not,-16.30606064,9.893355463
Not,-19.5396599,11.5051403
Germinated,-16.10174301,7.585081003
Germinated,-14.13026126,8.061099362
Not,-15.277321,12.24345018
Germinated,-14.62691922,8.304861961
Not,-12.42723982,6.200340958
Germinated,-13.35739082,5.89045061
Not,-13.44937633,6.735864648
Not,-18.22271835,9.064335782
Not,-15.79511315,8.363746658
Not,-15.92975875,10.5378796
Germinated,-17.29530844,14.33517966
Germinated,-13.70571357,8.562145739
Not,-12.55380024,7.415449128
Not,-12.06600788,4.967720626
Not,-14.30202797,9.214804053
Not,-18.47538875,9.85570527
Not,-16.19066502,7.975757146
Germinated,-15.73759033,8.782393918
Germinated,-16.30410555,11.2677623
Not,-14.19448122,9.423358103
Germinated,-16.04052934,10.96235586
Not,-13.16479958,2.811047187
Not,-16.69766745,11.25089636
Germinated,-21.08044103,13.03948318
Germinated,-18.93666593,8.988080106
Not,-14.13900643,11.12759766
Not,-11.93666331,5.948952737
Germinated,-15.7905148,11.0357964
Not,-15.72925471,12.22861568
Not,-13.84873181,8.766453667
Not,-14.6674072,9.218970849
Germinated,-18.24701533,11.38761731
Not,-15.29497348,10.69610153
Germinated,-16.79975909,12.99646931
Not,-11.47756719,5.335390223
Germinated,-15.25488427,12.69977376
Germinated,-13.36724776,8.537026197
Not,-13.5934678,9.424127673
Not,-12.59418527,5.322564261
Germinated,-15.69508382,10.51559162
Germinated,-12.88011135,8.718069931
Not,-10.71101222,3.413577905
Germinated,-15.80154575,11.27962993
Germinated,-16.49829266,11.48104041
Not,-11.053566,5.482232414
Not,-14.9393028,10.90569705
Not,-12.06975702,6.708037198
Not,-10.51882538,1.054449891
Germinated,-11.79500807,3.966140548
Not,-11.21367728,2.976204057
Not,-12.30650754,6.68615759
Not,-12.96209508,3.103502818
Not,-9.469605908,1.252397731
Germinated,-12.58115766,1.413948105
Germinated,-11.88621293,4.191376804
Not,-11.10256184,6.027028093
Not,-11.1256675,4.029804253
Not,-13.26708217,6.800336134
Not,-11.17897469,5.873189396
Germinated,-17.79645271,3.140127939
Germinated,-11.87579011,5.643844644
Germinated,-13.53513197,6.134631257
Not,-13.76819465,6.632080912
Germinated,-14.35440827,8.245486274
Germinated,-10.73605136,3.368777273
Germinated,-10.73373925,3.069972551
Not,-12.68725738,6.772359457
Germinated,-12.7145115,3.850167892
Not,-9.658740309,2.524960798
Germinated,-10.30378797,1.996909365
Not,-11.60989829,3.693260606
Not,-12.41530388,6.655356732
Not,-11.35412791,4.561194178
Not,-12.6731041,5.787810928
Germinated,-14.91834482,9.749922746
Germinated,-10.01615166,3.036903873
Not,-11.09864834,3.580209732
Not,-10.21791309,1.664782129
Not,-11.02731531,6.037840781
Not,-12.05625758,7.25992555
Not,-11.22223911,4.92908193
Germinated,-14.05380104,3.578846605
Germinated,-15.63482762,7.611378581
Not,-12.11738978,6.012921822
Germinated,-12.6020726,4.958497982
Not,-11.96684769,-1.090971081
Not,-12.85129785,7.425256143
Germinated,-14.66512588,9.57451216
Germinated,-14.86980044,8.130356971
Not,-11.80480746,7.094347948
Not,-10.52562291,2.594605598
Germinated,-14.54710013,7.782298752
Not,-13.95176112,8.580677133
Not,-11.303421,5.594622147
Germinated,-11.60583319,6.000918955
Germinated,-13.19147038,8.430675829
Germinated,-12.80153709,7.998934298
Germinated,-15.19546034,7.724628927
Not,-10.70175539,2.405026558
Germinated,-14.6150227,8.571962036
Germinated,-11.4351235,4.789392584
Not,-11.62572596,6.121007356
Not,-11.87176682,2.487544522
Germinated,-12.08676647,7.604337306
Germinated,-11.35147145,6.149091571
Not,-10.80666886,1.056567411
Germinated,-14.43237411,6.909338575
Germinated,-15.16897772,7.781291654
Not,-9.798038119,3.335407243
Not,-12.94446674,8.085107951
Not,-10.67053706,4.091315059
Not,-11.33270913,3.165060998
Germinated,-13.07467152,6.604927627
Not,-12.23436286,6.956767553
Not,-13.52868073,11.39920075
Not,-15.83095506,6.50923561
Not,-11.51400418,1.218944883
Germinated,-19.17081224,2.429707673
Germinated,-16.95551,5.289393152
Not,-12.67911705,8.279229494
Not,-11.45044032,6.284113496
Germinated,-10.68952325,7.626462531
Not,-11.96153018,8.917846159
Germinated,-17.94132638,5.103263625
Germinated,-14.04438411,8.192544576
Germinated,-21.08012447,3.445097899
Not,-19.72565541,7.006177044
Germinated,-13.92486236,7.247764941
Germinated,-10.94204035,4.814773903
Germinated,-11.77730686,6.135226696
Not,-14.02454841,10.04659002
Germinated,-11.74113624,4.177099008
Not,-12.2298959,3.251842209
Germinated,-20.22426663,-3.332223689
Not,-18.14607825,3.356448061
Germinated,-13.24783945,8.129019681
Not,-10.89271659,5.515425276
Not,-12.31055122,7.286157049
Germinated,-15.92539464,9.286331818
Germinated,-11.31159185,2.515514139
Not,-14.21593069,3.638178689
Not,-16.10375427,-1.135635435
Not,-17.61068038,3.996807642
Not,-13.23020982,7.49544918
Not,-11.52697041,5.544674471
Germinated,-13.70859656,-0.216667405
Germinated,-14.88761748,6.300346633
Not,-12.87799426,6.789536414
Germinated,-16.31254431,2.546296989
Not,-17.00043828,-0.764944578
Not,-17.2819154,7.054582944
Germinated,-14.6383564,8.922945938
Germinated,-14.28445974,6.831626588
Not,-13.58712825,5.0248202
Not,-9.328400676,3.434485
Germinated,-16.22527105,5.810316993
Not,-19.93241186,2.004869997
Not,-18.17517726,0.174678174
Germinated,-17.73027475,0.8496127
Germinated,-11.23086954,4.5046244
Germinated,-12.69948601,9.089099346
Germinated,-14.67572564,6.007026556
Not,-10.46989627,2.781593634
Germinated,-19.38256914,1.647768493
Germinated,-19.31664173,-2.652646668
Not,-19.04452297,-1.873915434
Not,-18.21109696,-5.723370284
Germinated,-11.37637382,5.913085884
Germinated,-12.70611293,5.463666871
Not,-11.33029673,0.568484391
Germinated,-15.4238384,5.126303076
Germinated,-21.15884051,0.890544482
Not,-16.99325965,-3.679442441
Germinated,-20.39091665,-1.004348346
Not,-17.61979994,-5.641226714
Not,-9.93557087,0.367685697
Germinated,-16.91478083,7.631663238
Not,-13.19057691,7.582377519
Not,-13.87770661,11.51828831
Not,-21.44359058,4.73309537
Not,-17.74257489,-7.383408082
Germinated,-23.50331406,-4.943518253
Germinated,-16.32396238,-0.51181817
Not,-15.95068429,10.54661746
Not,-13.5821925,8.468923728
Germinated,-13.6527345,7.839082236
Not,-13.98549142,9.963288437
Germinated,-24.95381958,8.615443019
Germinated,-18.53581745,4.07754418
Germinated,-24.90480482,0.525080275
Germinated,-20.3455936,2.234345769
Germinated,-19.17509251,7.737749025
Germinated,-13.98712836,6.614142203
Germinated,-15.5154954,6.314017215
Not,-23.81350505,14.63817155
Germinated,-16.68359636,6.309709421
Not,-14.11650978,2.578085154
Germinated,-20.71918119,-4.697483711
Not,-17.49156292,0.214025669
Germinated,-15.93818557,12.01310058
Not,-13.99207476,9.254143328
Not,-16.29025531,11.84006933
Germinated,-24.4303573,11.95506024
Germinated,-17.25507356,4.068803232
Not,-17.19176536,4.209807554
Not,-14.97680497,-2.492138004
Not,-18.10283503,2.029982129
Not,-17.04573977,12.95016601
Not,-14.99076005,9.287956055
Germinated,-26.94894691,1.903437299
Germinated,-24.26727633,10.96269925
Not,-15.80545604,10.39901737
Germinated,-18.94315786,4.287192884
Not,-16.01954617,-3.214299484
Not,-20.12903737,4.203802218
Germinated,-20.16170024,14.5519723
Germinated,-20.08781367,11.35052432
Not,-20.23292272,9.654656494
Not,-11.80260857,6.661558827
Germinated,-19.98947599,8.839081876
Not,-18.57689294,1.457704359
Not,-17.75481433,1.374263712
Germinated,-17.75681363,0.838180285
Germinated,-17.05767485,6.83890154
Germinated,-17.7478503,10.72940363
